dependency,restimulus,num_obs_train,num_subj_train,num_subj_rerep_train,num_obs_test,num_subj_test,num_subj_rerep_test,num_coeffs_glm,wmae_glm_train,wwmape_glm_train,wmae_glm_test,wwmape_glm_test,num_coeffs_lme,subj_intercept_mean,subj_intercept_var,rand_eff_var,rand_eff_ICC,x_joint_poly_stand_est,x_joint_poly_stand_t_val,y_joint_scale,y_joint_center,x_joint_poly_scale,x_joint_poly_center,wmae_lme_train,wwmape_lme_train,wmae_lme_test,wwmape_lme_test,x_joint_scaled_stand_est,x_joint_scaled_stand_t_val,x_joint_scaled_scale,x_joint_scaled_center,x_joint_exp_stand_est,x_joint_exp:x_joint_weight_exp_stand_est,x_joint_exp_stand_t_val,x_joint_exp:x_joint_weight_exp_stand_t_val,x_joint_exp_scale,x_joint_exp:x_joint_weight_exp_scale,x_joint_exp_center,x_joint_exp:x_joint_weight_exp_center,x_joint_poly:x_joint_height_exp_stand_est,x_joint_poly:x_joint_height_exp_stand_t_val,x_joint_poly:x_joint_height_exp_scale,x_joint_poly:x_joint_height_exp_center,x_joint_poly:x_joint_weight_exp_stand_est,x_joint_poly:x_joint_weight_exp_stand_t_val,x_joint_poly:x_joint_weight_exp_scale,x_joint_poly:x_joint_weight_exp_center,x_joint_exp:x_joint_height_exp_stand_est,x_joint_exp:x_joint_height_exp_stand_t_val,x_joint_exp:x_joint_height_exp_scale,x_joint_exp:x_joint_height_exp_center,x_joint_height_stand_est,x_joint_height_stand_t_val,x_joint_height_scale,x_joint_height_center,x_joint_scaled:x_joint_height_exp_stand_est,x_joint_scaled:x_joint_height_exp_stand_t_val,x_joint_scaled:x_joint_height_exp_scale,x_joint_scaled:x_joint_height_exp_center,x_joint_weight_stand_est,x_joint_weight_stand_t_val,x_joint_weight_scale,x_joint_weight_center,x_joint_scaled:x_joint_height_poly_stand_est,x_joint_scaled:x_joint_height_poly_stand_t_val,x_joint_scaled:x_joint_height_poly_scale,x_joint_scaled:x_joint_height_poly_center,x_joint_scaled:x_joint_weight_poly_stand_est,x_joint_scaled:x_joint_weight_poly_stand_t_val,x_joint_scaled:x_joint_weight_poly_scale,x_joint_scaled:x_joint_weight_poly_center,x_joint_scaled:x_joint_poly_stand_est,x_joint_scaled:x_joint_poly_stand_t_val,x_joint_scaled:x_joint_poly_scale,x_joint_scaled:x_joint_poly_center,x_joint_weight_exp:x_joint_weight_poly_stand_est,x_joint_weight_exp:x_joint_weight_poly_stand_t_val,x_joint_weight_exp:x_joint_weight_poly_scale,x_joint_weight_exp:x_joint_weight_poly_center,x_joint_weight_exp_stand_est,x_joint_weight_exp_stand_t_val,x_joint_weight_exp_scale,x_joint_weight_exp_center,x_joint_height:x_joint_weight_exp_stand_est,x_joint_height:x_joint_weight_exp_stand_t_val,x_joint_height:x_joint_weight_exp_scale,x_joint_height:x_joint_weight_exp_center,x_joint_weight_exp:x_joint_poly_stand_est,x_joint_weight_exp:x_joint_poly_stand_t_val,x_joint_weight_exp:x_joint_poly_scale,x_joint_weight_exp:x_joint_poly_center,x_joint_poly:x_joint_weight_poly_stand_est,x_joint_poly:x_joint_weight_poly_stand_t_val,x_joint_poly:x_joint_weight_poly_scale,x_joint_poly:x_joint_weight_poly_center
PIP2 - DIP2,14,427472,29,81,99797,19,20,6,9.337528005465211,0.6645536640047208,10.079097892640606,0.732296005444758,2,-0.47683446334059215,0.6108111096161154,0.8171467264126233,0.7257827377718697,NA,NA,16.05116757400319,15.51789102405705,NA,NA,6.307209360669782,0.44888530324350545,7.0040373079201625,0.5088777385842261,0.7934601939440507,607.5800696546582,16.882252721479198,52.72468461737644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,15,347371,24,65,76797,16,16,6,12.135724763605506,0.6056876376730324,13.303818059149949,0.6551429516981396,2,-0.5339453163647111,1.1169407305865202,1.3555324211396138,0.8287174493841232,NA,NA,19.1985879775241,21.50846599474917,NA,NA,7.48589111464602,0.3736168867890848,12.12635101446698,0.597158902927243,0.9719696918990918,671.225965708829,16.71566868280454,50.35823717304447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,16,199644,16,48,40863,11,12,8,6.940816663330645,0.6700735254748332,5.805933660711377,0.6932645433318971,6,-0.7074784827046318,1.494209755757274,1.9013285877106643,0.8905997667217692,0.5813965456417299,122.19282806353941,10.555695447339847,11.877013650625726,1364.4976970104756,1764.019300974824,3.726741370530478,0.3597834159598675,5.73333630578783,0.6845959682069775,0.6061636090218538,125.01307806107175,16.241929037684095,38.73267823767114,2.259101435438384,NA,42.719179480736166,NA,8407284975738688e25,NA,11560540409620981e23,NA,NA,NA,NA,NA,0.6049918931063515,142.51095806512575,165095969278422e34,6710824795943373e32,4.774884669615227,42.78208606583002,26082866022998144e104,33880796989076826e102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,17,455904,25,73,105502,17,18,5,9.321447137447558,0.43160269588738476,8.455714225025071,0.4017285616328278,3,-0.04328136718787138,1.7545253974060169,1.686276509547594,0.9382436988175724,1.3560737602826365,1522.545686450824,19.1017527227238,19.141678866004828,2540.289647099194,3670.519563694025,4.67796100455946,0.21659947764041915,7.412938597232881,0.3521865901434255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6040785572613258,374.3923687467243,20151143138156814e67,648400848383752e68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,18,214410,22,57,27743,14,14,5,8.011195185021649,0.5964678141876043,8.733178282730746,0.682529253674818,4,-0.4883124904093519,1.0785872512528418,1.2680716603215845,0.9144470733351658,1.7175357154924062,418.2776184785757,14.632838378357155,12.43710335442953,2185.438509519972,2535.9747233934645,3.9590736746161213,0.2947700020243088,4.450017878959671,0.34778488236887667,-0.4185983744978845,-103.95452520840729,21.23067725600773,45.664375270953485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6345953616182871,352.59860109640533,21976938922231124e66,10140384551126966e66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,19,220316,21,53,59365,13,13,7,5.60524685005342,0.7502236212993967,4.885038172719129,0.7038502588949163,3,-0.5970587283866372,1.4438654208641648,1.7316396392626516,0.8254461125878615,0.7159521669927804,106.6364673995944,7.6774695154704995,6.364124305408332,2130.495325617974,3030.2960907614925,3.4509861910457915,0.4618906939443552,4.176534128065149,0.6017669715947841,0.6150375435648175,81.92211942336628,20.70288244494946,51.006751461566665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,20,443306,31,101,115479,22,25,7,13.663293497449946,0.46714959253192406,13.712177999381138,0.485570996981086,3,-0.28949310654385996,0.40348795824637773,0.474281099185011,0.7252803090262231,0.6395563642534449,236.68068098860795,28.74415833549713,29.947615418201387,2979.281102097977,3106.292876638024,9.626406039774139,0.32912794121465927,10.054162585719531,0.35603459572783425,0.3368086917009598,124.24734908211664,26.310477497036196,49.1330154993425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,21,395901,34,114,88506,27,28,6,10.144481472390245,0.7213033450707065,11.573757708652918,0.7480662950068343,2,-0.09048642626272409,0.9957587411785487,0.9747798025810381,0.4660913580498382,NA,NA,10.755602197605468,11.929225379108363,NA,NA,8.036205665151368,0.5713985523780607,9.464576041790403,0.6117399820888992,0.9847499847710482,481.6836037069314,19.489736083217622,47.957143492311296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - DIP2,2,507362,50,164,140970,38,41,5,16.4168986246099,0.506271719684544,14.806877666513655,0.49228824290479345,2,-0.02367423817254845,0.5709147817673926,0.5600998171230515,0.7375882205449236,NA,NA,27.524296846309785,28.608531751609053,NA,NA,9.681173271508918,0.29855238512489307,10.279547196861657,0.3417668695166195,0.940922244942161,1351.8039299713607,19.552040147403815,40.82172889049991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - DIP2,3,525292,45,158,156456,36,39,5,15.54512514724262,0.5121837897454375,15.449105153768832,0.5219839674997014,2,-0.004689573061864489,0.5664652348623965,0.5539464112763587,0.6190558101837097,NA,NA,25.02630285934974,26.901645816441313,NA,NA,11.517014524500125,0.3794648219193045,12.221888074398453,0.4129449287783164,0.9533195594498448,926.1814424993478,17.705529724519348,43.79590034876486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - DIP2,5,366160,34,116,102787,28,29,18,14.858292300547726,0.6273439035424077,13.229045271300548,0.6197721466363204,2,0.11346708297403939,0.9233127303031854,0.9090920206700079,0.6590428948186042,NA,NA,20.78946547491607,23.010274129840944,NA,NA,11.044281640876598,0.4663094934640546,12.69029337361173,0.5945319714545657,1.105522560720516,567.7748850573921,20.466557739952588,27.979067456167677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - DIP2,10,398554,34,105,104250,26,26,6,13.446698674504137,0.5889571171083939,12.635989124619037,0.6202613068880222,4,-0.2578323667748464,1.183943252207194,1.215597289856278,0.8110050462191457,0.3008003437843106,89.70557895550999,18.80775536242589,22.801182938028,1338.0974441323667,1710.332294670162,7.716631561268538,0.3379837079810191,8.321382329652923,0.40847071234409826,0.8220676703526666,246.78307867573184,17.042729795198838,37.68127365906189,NA,NA,NA,NA,NA,NA,NA,NA,0.35725160164491976,163.66634248547143,19407540654729442e69,6439075222809271e69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - DIP2,17,618311,28,102,123787,22,25,5,12.065173807631286,0.618672709787881,13.606411848105733,0.6852107911337231,3,-0.17171431859869207,0.7556446436026526,0.7581119469383143,0.6595953015423732,-0.8441680619800841,-160.42204488079796,17.473783461685144,17.874479856085905,1493.162389111438,2337.7138348829712,8.307824246461863,0.4260049810263865,10.29957042826767,0.5186802281362156,1.6466087923087502,301.4265555818357,15.595253252962943,45.765732859944244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,1,150999,18,61,54293,15,15,4,7.996366218554433,0.6207086238003942,7.438115362885858,0.5559899363306949,2,-0.5295530463721307,0.645763761176308,0.8903655401579458,0.7593565706555615,NA,NA,13.630112483477822,16.534322325339872,NA,NA,5.618664746667874,0.4361423135433233,5.662573720299451,0.4232703915734456,0.6706642041361168,431.76894080032844,14.33526288078567,36.47052804912896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,2,447119,26,98,109483,22,24,5,10.314784127687942,0.46768446877344905,10.333720412269065,0.45497841716959897,2,-0.29521300003702666,0.6500204266320881,0.7121891911974698,0.782833301933531,0.9902276170868064,1325.5291913408905,19.411103099837554,17.660029438892796,2131.7448802156387,2621.307956695069,6.4146163004738685,0.29084626296925536,6.313482622660521,0.2779732967301283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,3,509706,32,124,124344,30,31,8,11.057501217286207,0.4606614997223479,11.444422833060399,0.5301211693909276,4,4.042824633305894,450.7852117788712,453.17935622711724,0.9994662126729063,1.0612246401410244,1246.9562566467312,19.984787530141208,20.3021027958505,2149.388600408333,3149.3650882208667,7.567650861992606,0.3152724405773311,90.35038249269293,4.1851521147559465,NA,NA,NA,NA,44.72739707003441,NA,55.59260147673219,NA,52886373592340815e21,NA,7336791919849817e21,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.2844665063641,55.634180938440956,2646887028247107e100,10431929843061953e98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,4,375070,43,122,99266,30,30,5,13.737238185744394,0.4421024344237353,13.951822722619402,0.46782116007135033,2,-0.2348550942771669,0.4084403346218035,0.45415587798897655,0.5412966403932145,0.612154110190919,537.9066758024072,23.12940531978217,30.536733487811627,2156.9297083142005,3907.695928658973,10.577668470035466,0.3404187157490464,10.395722506582578,0.34858090297582517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,5,502988,31,110,126012,26,27,6,11.236617610282158,0.6259709029765027,10.245027304254876,0.6251948110355112,2,-0.24657777481211351,1.00152568297742,1.030009048182707,0.7103279013405105,NA,NA,15.468109110457052,17.137038898981267,NA,NA,7.851927552245969,0.43741616476188594,7.270127456401898,0.4436538650728217,0.932029825269752,627.4164219863168,17.533944927791314,41.800554999586225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,6,147222,13,36,40802,8,9,9,7.300991409118652,0.5679934791802707,8.261702799329493,0.5590255989656622,4,-0.17051401491407478,2.258941194692184,2.1142434342646963,0.9627880401185357,0.9080937304289934,256.18465431323347,9.95662320493033,9.0983171117466,1778.8243259493008,1678.2084795771373,2.157884307691711,0.16787640840989324,3.023220178361771,0.20456527087260118,0.7523262556875852,206.52135708418595,20.640228625057688,35.38632978426942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31658894279278965,190.8571814335753,10085393.445632115,10954409.784966322
MCP3_f - PIP3,8,367558,19,67,74767,15,16,5,8.966058795333286,0.2979580818815795,8.002687510046865,0.2809554355495534,2,-0.29993229344950545,0.2817376523666762,0.3569015508374555,0.8372411326608307,0.944054101104351,1971.0603710443304,25.122871776117407,29.988524146668052,2586.044548455494,3224.982223335993,5.028298137226989,0.16709929103706947,4.726957679800915,0.16595230690758223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,9,344666,23,73,87163,18,18,6,10.546573170163258,0.490392336226113,9.661322401877282,0.4487370946854846,2,-0.2830993557423545,1.559142485245199,1.571603900224194,0.8862309679541985,0.9375000120711873,901.9989130358813,14.518312723150498,19.010856067571385,2136.1711014293833,3369.758095482239,4.828246930845287,0.22450280807724468,5.401812156575564,0.25089665703604375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,10,321102,23,80,80784,18,19,7,7.375619961798757,0.5203706592193864,8.614564497839899,0.5296485832051844,2,-0.3532515013910164,1.3071498272493542,1.3752155093687362,0.8057704512697339,NA,NA,11.69599380671787,13.277622426877068,NA,NA,5.138489122831049,0.36253480874672506,7.466697248772909,0.4590743525138463,0.8915966970853091,592.2581116521557,15.955915599828886,39.00427701104243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,11,235949,23,56,48827,13,14,5,8.723080745311506,0.4928947500606727,8.379819777646043,0.5067577864923866,4,-0.2694934353963115,1.1960169549326354,1.2718930242514122,0.8095948060618519,0.8109874991399848,111.93708640071341,14.197164988412318,17.941295284843147,2009.6414180654403,2211.4403272020822,5.464984979503336,0.308797142225861,6.314176184480482,0.38184090251032937,0.3877936189028223,54.11129652850853,21.396264502096795,41.876510513756614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8076976118928128,3.924011979004099,7.24609539313552,182.8155745521278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,12,168332,18,52,52810,13,13,5,6.0448639683414145,0.675264384430501,6.009079770254985,0.6818762471094134,3,0.25325629482330364,1.3036888162646068,1.2954741562063832,0.9129100242644554,0.5371813378962998,81.48371709229478,10.542797329088259,9.813777219264917,1957.8252255309583,3594.9512038640173,2.548971561161171,0.2847425055704969,3.5588903097405575,0.40384266161555304,0.4474359241864012,73.68008670848832,16.56581236622048,57.62401144296013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,13,183040,18,52,39120,13,13,5,8.743856801762652,0.5552581530552128,9.632317577464356,0.641490961181661,3,0.009782414446675117,2.4348845857767754,2.299759748593444,0.9128676619545473,0.4580786882854296,71.7480940150523,10.78623307596057,14.911153552318584,1992.7321106479772,3073.35688485876,3.599208930623853,0.22855933583852356,7.129149595079209,0.4747855320774316,0.7867855907786612,121.17559559868387,19.571590055326766,51.86821608905913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,14,318398,21,61,58019,14,15,4,6.54241050914009,0.8415635586070935,5.996971213902573,1.0695821093231523,2,-0.7431507445066063,1.358126440661536,1.845816151047216,0.8280054299400156,0.6339693594344911,499.30203200601557,7.921770555139555,8.542839636575358,1597.7424696837213,1722.056127630268,3.71309095975437,0.4776224355162679,4.528825954434695,0.8077329445691074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,16,252886,14,45,52259,11,11,9,5.673085659771276,0.384266506887265,5.5513478285363185,0.4155721859464919,3,-0.17718054113429696,1.6057178209239378,1.5224742297970706,0.8724363131624446,1.7077695553192496,242.02459883072837,10.783379224077093,14.387364091136963,1737.6946558983789,2135.1556907203403,3.6711857623763855,0.24866779979125342,7.123701344498835,0.5332780851067467,-0.6844980893876489,-95.42709281544221,18.70508890889893,42.25253510950835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,17,250511,21,54,61494,13,13,5,6.253334861987607,0.4446777362652292,6.686366891543232,0.4557726864143462,3,-0.642708457161347,2.6106070318361763,2.8994733559834724,0.9523091361023391,0.4297274848750809,99.74191374786254,8.332428509068393,11.684876194778589,1684.5806300928805,2455.684143783172,2.3840335898074323,0.1695298082212214,3.2617423423647938,0.22233495317932064,0.7043980174007358,151.27021220202334,16.83982476036908,46.60585347172831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,19,352563,19,62,84052,13,15,10,4.653689348782302,0.6671308685550166,6.19875830723657,0.8621606915780622,6,-0.2933343652690464,1.1456014639953762,1.1713786486983073,0.8893588415177449,1.1931878601753125,397.238469461206,8.91632039980271,7.035909463032879,1386.390834351135,1408.2466470539252,2.4769807315335886,0.35508822849433075,5.623024966286915,0.7820842261320352,-0.5202450462920847,-177.21694311203356,17.81919292908724,33.02610953511188,3.7116118570476644,NA,45.42794390793865,NA,344439756255006e22,NA,56315296085434345e18,NA,0.5100603610018698,377.1887575227158,6650098259516489e68,2915488230480367e68,NA,NA,NA,NA,6.454836941775496,45.39617769792594,10669696040554763e99,7980708191911175e98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,20,305099,20,73,83102,16,18,9,6.8989819682923965,0.31390562891242985,7.648004753829627,0.33037396114868467,4,-0.2427290856470408,0.767861462438367,0.7884785101255788,0.8295264838818125,0.8271601552570588,1114.6224251116262,20.063363483419334,21.554989277114053,1733.8671826620186,1877.39852342078,6.302035280358601,0.2867443859400221,7.7593919595812855,0.33518559942166454,NA,NA,NA,NA,2.3509311176066907,NA,74.21002752960591,NA,6333478400109718e22,NA,6112825823354105e21,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.460349056344469,75.88228049404935,14157192398440894e102,21892918721016002e100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
